route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:15,07h 35m,5:50,2.7,INR 450,25
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:58,07h 04m,7:02,2.3,INR 780,24
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Lakshmi Narshima Travels,Non A/C Seater / Sleeper (2+1),22:10,08h 10m,6:20,3.4,475,27
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,08h 10m,5:55,1.8,INR 555,24
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 45m,5:45,1.9,INR 555,22
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 50m,6:10,2.1,INR 533,16
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Orange Tours And Travels,NON A/C Sleeper (2+1),22:45,08h 00m,6:45,2,INR 800,33
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Vihari Travels,NON AC Seater / Sleeper 2+1,23:00,08h 00m,7:00,2.5,637,6
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ramu Tours & Travels,A/C Sleeper (2+1),23:50,06h 45m,6:35,2.3,751,21
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,My Star Transport,Non A/C Seater / Sleeper (2+1),21:55,08h 15m,6:10,1.6,428,30
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,KKaveri Travels,A/C Sleeper (2+1),23:15,06h 55m,6:10,1,INR 1110,24
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 55m,6:10,2,INR 700,10
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,V Kaveri Travels,NON A/C Sleeper (2+1),22:45,07h 15m,6:00,3.5,INR 800,23
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 35m,6:05,4,INR 500,30
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),23:15,07h 25m,6:40,3.4,INR 555,33
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:30,07h 45m,5:15,3.2,INR 2000,40
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Padmavathi Travels,A/C Sleeper (2+1),23:59,06h 31m,6:30,3.7,INR 900,28
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Padmavathi Travels,A/C Sleeper (2+1),23:50,06h 44m,6:34,3.7,INR 900,23
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 35m,5:20,3.2,INR 560,30
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Chandu Travels,A/C Sleeper (2+1),23:25,06h 35m,6:00,4.3,2081,9
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Cherry tours&travels,Non AC Seater (2+2),22:15,07h 15m,5:30,3.3,542,13
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),21:50,07h 25m,5:15,3.2,INR 589,30
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),22:45,07h 30m,6:15,3,532,34
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Lakshmi Narshima Travels,A/C Sleeper (2+1),23:45,07h 00m,6:45,4,760,27
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 10m,5:40,2.5,INR 500,28
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ramu Tours & Travels,A/C Seater / Sleeper (2+1),23:30,06h 45m,6:15,3,INR 590,17
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 10m,6:40,3.3,INR 555,26
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),21:30,07h 45m,5:15,2.7,INR 3000,4
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 40m,5:40,2.9,INR 555,26
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,SBT,Non A/C Seater / Sleeper (2+1),21:55,08h 45m,6:40,2.5,INR 400,25
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 59m,5:59,1.8,INR 575,33
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:59,07h 06m,7:05,1.8,INR 900,30
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,08h 04m,5:49,1.4,INR 555,21
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,VV Vinayak Travels,A/C Seater / Sleeper (2+1),23:15,07h 25m,6:40,1.7,INR 590,25
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 40m,5:25,1.9,INR 599,43
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,KTC Travels,A/C Seater / Sleeper (2+1),23:55,06h 00m,5:55,3.7,INR 2000,23
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),23:30,06h 00m,5:30,3.7,INR 2500,41
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 36m,7:35,3,570,32
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 37m,5:57,3,523,28
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Rajeswari Travels,A/C Seater / Sleeper (2+1),23:59,07h 36m,7:35,3,618,29
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:15,07h 35m,5:50,2.7,INR 3000,40
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ramu Tours & Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 45m,6:15,2.7,INR 3000,27
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ramu Tours & Travels,NON A/C Sleeper (2+1),23:50,06h 45m,6:35,2.7,INR 790,24
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 58m,5:53,1.9,INR 599,31
Ongole to Hyderabad Bus,https://www.redbus.in/bus-tickets/ongole-to-hyderabad?fromCityId=135&toCityId=124&fromCityName=Ongole&toCityName=Hyderabad&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 45m,5:45,1.9,INR 555,13
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,08h 40m,1:30,4.1,INR 507,27
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,10h 16m,4:15,2,INR 507,27
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 538,Ordinary 3+2 Non AC Seater,18:31,10h 59m,5:30,4,INR 507,36
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,09h 10m,4:45,3.5,INR 892,16
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,09h 47m,5:30,4.1,INR 507,27
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,09h 35m,5:45,4.5,INR 507,21
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,09h 28m,6:30,4.2,INR 892,34
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,09h 20m,6:45,3.6,INR 507,35
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,07h 54m,5:30,3.8,INR 867,33
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,09h 17m,7:15,3.3,INR 507,24
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,09h 30m,7:30,4.6,INR 892,22
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,09h 45m,8:15,4.1,INR 507,27
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,08h 00m,6:30,4.1,INR 867,26
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,08h 50m,7:50,4.4,INR 892,12
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,09h 50m,9:30,4.6,INR 507,32
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,09h 00m,8:00,4.7,495,22
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,08h 10m,7:10,4.5,648,43
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08h 30m,8:00,4.4,569,42
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,AdCity Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,07h 30m,7:25,3.6,INR 530,47
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,08h 30m,7:25,4.4,576,28
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,08h 20m,7:45,4.3,523,33
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,09h 50m,7:40,4.1,648,41
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,08h 50m,7:40,4,523,44
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,07h 30m,6:00,3.1,522,25
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),21:00,10h 30m,7:30,2,INR 1500,33
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,FlixBus,A/C Seater (2+2),23:55,08h 40m,8:35,2.9,INR 619,21
Delhi to Shimla Bus,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,09h 00m,6:30,1.7,INR 988,22
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,RSRTC - 163481,Express Non AC Seater 2+3,5:00,19h 00m,0:00,4.3,INR 294,42
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,RSRTC - 169076,Express Non AC Seater 2+3,12:10,11h 50m,0:00,4.3,INR 299,42
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,RSRTC - 193271,Express Non AC Seater 2+3,19:30,06h 30m,2:00,4.3,INR 294,39
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,5:00,3.5,INR 294,42
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,4:30,3.9,INR 457,32
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jain travels regd,A/C Seater / Sleeper (2+1),21:30,07h 00m,4:30,3.8,INR 460,31
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,06h 00m,4:00,3.5,INR 350,49
